"title","tokens","n","total","tf","idf","tf_idf"
"GENERAL MANAGER","leadership",4,528,0.00757575757575758,1.49578409994796,0.0113316977268785
"General Manager- Williams-Sonoma","management",4,444,0.00900900900900901,0.547311166114104,0.00493073122625319
"General Manager - Injection Molding","management",4,381,0.010498687664042,0.547311166114104,0.00574604898807459
"General Manager - Paint Division","manager",4,370,0.0108108108108108,1.05749719919632,0.0114324021534737
"General Manager - RELO OFFERED SEGUIN, TX","manager",4,345,0.0115942028985507,1.05749719919632,0.0122608370921312
"General Manager Retail","control",4,555,0.00720720720720721,1.76157345028845,0.0126960248669438
"Glass Recycling Plant Manager","manager",4,324,0.0123456790123457,1.05749719919632,0.0130555209777323
"Global Education, Manager","manager",4,337,0.0118694362017804,1.05749719919632,0.0125518955394221
"Global Positioning System (GPS) Finance Business Manager","leadership",4,408,0.00980392156862745,1.49578409994796,0.0146645499994898
"GLP Auditor","management",4,441,0.0090702947845805,0.547311166114104,0.00496427361554743
"Google Shopping Adwords Manager","manager",4,420,0.00952380952380952,1.05749719919632,0.0100714018971078
"Grandi Paddler/Inspector","supervisor",4,1016,0.00393700787401575,2.01390418576636,0.00792875663687545
"Grants Administrator (Temp)","administration",4,542,0.00738007380073801,1.99169019129548,0.0146988205999667
"Graphic Designer","manage",4,1677,0.00238521168753727,1.32034111832166,0.00314929306695684
"Grievance and Workplace Violence Officer","management",4,457,0.0087527352297593,0.547311166114104,0.00479046972528757
"Group Compliance Officer, MedSurg Group","leadership",4,677,0.00590841949778434,1.49578409994796,0.00883771994060835
"Group Leader - General Turning and Heat Treat","manage",4,554,0.0072202166064982,1.32034111832166,0.00953314886874842
"Group Manager, Executive Planning","management",4,321,0.0124610591900312,0.547311166114104,0.00682007683631283
"Guest Experience Leader (Store Supervisor)","management",4,2724,0.00146842878120411,0.547311166114104,0.000803687468596335
"Hadoop Administrator","administration",4,230,0.0173913043478261,1.99169019129548,0.0346380902833997
"Heart/Lung on- Call Translant Coordinator 1/II","manager",4,539,0.00742115027829314,1.05749719919632,0.00784784563410995
"High Rise Project Manager","manager",4,317,0.0126182965299685,1.05749719919632,0.0133438132390702
"HIM SPECIALIST I, CLINICS","management",4,168,0.0238095238095238,0.547311166114104,0.013031218240812
"Hotel Engineer/Maintenance","manager",4,461,0.00867678958785249,1.05749719919632,0.00917568068716976
"Hotel General Manager","manage",4,1018,0.00392927308447937,1.32034111832166,0.00518798081855267
"Hotel Lobby Attendant - PM","manager",4,388,0.0103092783505155,1.05749719919632,0.0109020329814053
"Hotel Operations Manager","manager",4,429,0.00932400932400932,1.05749719919632,0.00986011374542019
"Housekeeping Supervisor","supervise",4,4740,0.000843881856540084,2.7939114917086,0.00235773121663173
"HR Administrator","administrator",4,603,0.0066334991708126,3.20301296746015,0.0212471838637489
"HR Consultant","administration",4,1174,0.00340715502555366,1.99169019129548,0.00678599724461834
"HR Consultant II","management",4,383,0.010443864229765,0.547311166114104,0.00571604351033007
"HR Manager, Client Services Group","administration",4,982,0.00407331975560081,1.99169019129548,0.00811279100324025
"HR Manager, Client Services Group","management",4,982,0.00407331975560081,0.547311166114104,0.0022293733853935
"HR Operations Administrator - Tier 1 Boca","management",4,394,0.0101522842639594,0.547311166114104,0.00555645853922949
"HR Recruiter","management",4,508,0.0078740157480315,0.547311166114104,0.00430953674105594
"HR/Payroll Coordinator","manage",4,499,0.00801603206412826,1.32034111832166,0.0105838967400533
"HRIS Production and Operations Manager","management",4,400,0.01,0.547311166114104,0.00547311166114104
"Hub Supervisor","manage",4,712,0.00561797752808989,1.32034111832166,0.00741764673214413
"Hub Supervisor","management",4,712,0.00561797752808989,0.547311166114104,0.00307478183210171
"Hub Supervisor","supervisor",4,712,0.00561797752808989,2.01390418576636,0.0113140684593616
"Human Resources Coordinator","manager",4,2517,0.00158919348430671,1.05749719919632,0.00168056765863538
"HVAC Installation Manager","manager",4,428,0.00934579439252336,1.05749719919632,0.00988315139435808
"HVAC Manager (Experienced Installation or Service)","management",4,420,0.00952380952380952,0.547311166114104,0.0052124872963248
"HVAC Service Manager","management",4,378,0.0105820105820106,0.547311166114104,0.005791652551472
"IAM Security Consultant","management",4,453,0.00883002207505519,0.547311166114104,0.00483276967871174
"Immediate Openings: SAP Clerk","management",4,311,0.0128617363344051,0.547311166114104,0.00703937191143543
"IMPLEMENTATION MANAGER MIT","manager",4,512,0.0078125,1.05749719919632,0.00826169686872121
"Implementation Project Manager","management",4,507,0.00788954635108481,0.547311166114104,0.00431803681352351
"Inbound Expert","manage",4,316,0.0126582278481013,1.32034111832166,0.0167131787129323
"Industrial Engineer Manager","management",4,528,0.00757575757575758,0.547311166114104,0.00414629671298564
"Industrial Engineering Manager","management",4,234,0.0170940170940171,0.547311166114104,0.00935574642930093
"Information Assurance Manager","manager",4,144,0.0277777777777778,1.05749719919632,0.0293749221998976
"Infrastructure Manager","management",4,518,0.00772200772200772,0.547311166114104,0.00422634105107417
"Inside Project Administrator","management",4,420,0.00952380952380952,0.547311166114104,0.0052124872963248
"Instrumentation and Controls Lead Tech","management",4,551,0.00725952813067151,0.547311166114104,0.00397322080663597
"Intake Assessment Counselor (Closing: 05/03/2019)","management",4,925,0.00432432432432432,0.547311166114104,0.00236675098860153
"Intake Team Outpatient Care Coordinator – Command Center – Orlando","leader",4,1689,0.00236826524570752,2.14624778872754,0.00508288404672005
"Intake Team Outpatient Care Coordinator – Command Center – Orlando","supervisor",4,1689,0.00236826524570752,2.01390418576636,0.00476945929133538
"Interim Executive Director for Memory Care AL","management",4,384,0.0104166666666667,0.547311166114104,0.00570115798035525
"Inventory Analyst","control",4,1202,0.00332778702163062,1.76157345028845,0.00586214126551897
"Inventory Control Coordinator","control",4,290,0.0137931034482759,1.76157345028845,0.0242975648315648
"Inventory Control Supervisor","manager",4,1559,0.00256574727389352,1.05749719919632,0.00271327055598798
"Inventory Management Analyst","management",4,422,0.00947867298578199,0.547311166114104,0.0051877835650626
"Inventory Manager","control",4,815,0.0049079754601227,1.76157345028845,0.00864575926521939
"Inventory Manager","management",4,815,0.0049079754601227,0.547311166114104,0.00268618977233916
"Inventory/Rec Manager - New","control",4,293,0.0136518771331058,1.76157345028845,0.0240487843042792
"Investigator, Risk and Integrity Services","management",4,487,0.0082135523613963,0.547311166114104,0.00449536892085507
"IT Director, BI/ Reporting Applications","lead",4,635,0.0062992125984252,1.58216498828802,0.00996639362701114
"IT FACILITIES MANAGER","manager",4,227,0.0176211453744493,1.05749719919632,0.0186343118801113
"IT Manager","control",4,3312,0.00120772946859903,1.76157345028845,0.00212750416701504
"IT Manager","direction",4,3312,0.00120772946859903,2.12185633560338,0.00256262842464177
"IT Portfolio Manager/Enterprise Architecture","management",4,458,0.00873362445414847,0.547311166114104,0.00478001018440266
"IT Project Coordinator","manager",4,189,0.0211640211640212,1.05749719919632,0.0223808931046839
"IT Regulatory Analyst","control",4,569,0.0070298769771529,1.76157345028845,0.0123836446417466
"IT Security Engineer","leadership",4,591,0.00676818950930626,1.49578409994796,0.0101237502534549
"IT Services Manager - Gulf","leadership",4,891,0.00448933782267116,1.49578409994796,0.00671508013444652
"IVF Revenue Cycle Management Software Trainer","management",4,394,0.0101522842639594,0.547311166114104,0.00555645853922949
"Jr. Recruiter","management",4,818,0.00488997555012225,0.547311166114104,0.00267633822060687
"Junior Recruiter","manage",4,1259,0.00317712470214456,1.32034111832166,0.0041948883822769
"Kitchen and Front End","manager",4,203,0.0197044334975369,1.05749719919632,0.0208373832353954
"Kitchen Manager","lead",4,2078,0.00192492781520693,1.58216498828802,0.00304555339420215
"Kontoor Brands - Sr. Manager, Service Assurance & Governance (Greensboro, NC)","lead",4,1516,0.00263852242744063,1.58216498828802,0.00417457780550929
"Kontoor Brands - Sr. Manager, Service Assurance & Governance (Greensboro, NC)","leader",4,1516,0.00263852242744063,2.14624778872754,0.00566292292540248
"Kontoor Brands - Sr. Manager, Service Assurance & Governance (Greensboro, NC)","manage",4,1516,0.00263852242744063,1.32034111832166,0.00348374965256373
"KTC Technical Director and Facilities Manager","management",4,754,0.00530503978779841,0.547311166114104,0.00290350751254167
"KTC Technical Director and Facilities Manager","manager",4,754,0.00530503978779841,1.05749719919632,0.00561006471722183
"Landscape Project Manager","manager",4,328,0.0121951219512195,1.05749719919632,0.0128963073072721
"Laundry Attendant","supervisor",4,1507,0.0026542800265428,2.01390418576636,0.0053454656556506
"Laundry Full Time Nights","supervisor",4,704,0.00568181818181818,2.01390418576636,0.0114426374191271
"Lead Applications Developer","management",4,1092,0.00366300366300366,0.547311166114104,0.00200480280627877
"Lead Associate, Real Estate Underwriting & Analytics- Los Angeles- Headquarters by WeWork","management",4,231,0.0173160173160173,0.547311166114104,0.00947724962968146
"Lead Audio/Video Technician","control",4,554,0.0072202166064982,1.76157345028845,0.012718941879339
"Lead Banker","lead",4,601,0.00665557404326123,1.58216498828802,0.0105302162282065
"Lead Barista","manage",4,1230,0.0032520325203252,1.32034111832166,0.00429379225470457
"Lead Barista","manager",4,1230,0.0032520325203252,1.05749719919632,0.00343901528193924
"Lead Cost Estimator","management",4,629,0.00635930047694754,0.547311166114104,0.00348051615970814
"Lead Development Specialist","lead",4,216,0.0185185185185185,1.58216498828802,0.0292993516349633
"Lead Formalization, Reconciliations & Internal Reporting - Assistant Vice President","lead",4,517,0.00773694390715667,1.58216498828802,0.0122411217662516
"Lead Instructor, Data Science","lead",4,334,0.0119760479041916,1.58216498828802,0.0189480836920721
"Lead Line Cook","lead",4,761,0.00525624178712221,1.58216498828802,0.00831624172556121
"Lead MSR - Clubline","lead",4,246,0.016260162601626,1.58216498828802,0.0257262599721629
"Lead People Advisor (Sr. HR Generalist)","management",4,1014,0.00394477317554241,0.547311166114104,0.00215901840676175
"Lead Supervisor","lead",4,212,0.0188679245283019,1.58216498828802,0.02985216959034
"Lead Systems Architect, Pega, BPM","lead",4,477,0.00838574423480084,1.58216498828802,0.01326763092904
"Lead Systems Technologist","leadership",4,674,0.00593471810089021,1.49578409994796,0.00887705697298494
"Lead Technical Partner Manager","management",4,403,0.00992555831265509,0.547311166114104,0.0054323688944328
"Lease Administration Manager","administration",4,724,0.00552486187845304,1.99169019129548,0.0110038132115772
"Leasing Manager","leader",4,926,0.00431965442764579,2.14624778872754,0.00927104876340191
"Lecturer","manager",4,396,0.0101010101010101,1.05749719919632,0.0106817898908719
"Licensed Property Manager","management",4,139,0.0287769784172662,0.547311166114104,0.0157499616147944
"LOA Specialist","administration",4,310,0.0129032258064516,1.99169019129548,0.0256992282747804
"LOA Specialist","management",4,310,0.0129032258064516,0.547311166114104,0.00706207956276264
"Loan Partner II","manager",4,816,0.00490196078431373,1.05749719919632,0.00518380979998194
"Logistics Manager","management",4,212,0.0188679245283019,0.547311166114104,0.0103266257757378
"Logistics Specialist","management",4,1125,0.00355555555555556,0.547311166114104,0.00194599525729459
"LPN Sign on Bonus ($2000)","supervisor",4,776,0.00515463917525773,2.01390418576636,0.0103809494111668
"LPN Staff Nurse","supervisor",4,698,0.00573065902578797,2.01390418576636,0.0115409981992342
"LTSS Manager-Camp Hill, PA","management",4,368,0.0108695652173913,0.547311166114104,0.00594903441428374
"Machine Operator","supervisor",4,1348,0.0029673590504451,2.01390418576636,0.0059759768123631
"Machinist - CNC Mill - 2nd Shift","control",4,626,0.00638977635782748,1.76157345028845,0.0112560603852297
"Maintenance Director - Full-Time 1st Shift","administrator",4,266,0.0150375939849624,3.20301296746015,0.0481656085332354
"Maintenance Improvement Leader","control",4,504,0.00793650793650794,1.76157345028845,0.013980741668956
"Maintenance Lead","lead",4,774,0.00516795865633075,1.58216498828802,0.00817656324696651
"Maintenance Manager","administration",4,4274,0.000935891436593355,1.99169019129548,0.00186400579438042
"Maintenance Manager, Metals","manager",4,258,0.0155038759689922,1.05749719919632,0.0163953054138964
